track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
7d9sZF7jmepe2EYdETlNWK,0.325,0.903,2,-3.173,1,0.1169999999999999,0.00327,6.13e-06,0.0962,0.401,148.446
27rgTetikreqkvedaxrF5N,0.526,0.7559999999999999,2,-5.083,0,0.0266,0.4,2.39e-06,0.426,0.6679999999999999,91.985
1Wj8TbAEUGChMPD1vvsUat,0.49,0.7809999999999999,11,-10.1,0,0.268,0.0108,0.00118,0.065,0.764,79.166
4iFiqGqxaEQzm1CfoGVZib,0.7809999999999999,0.484,2,-12.853,1,0.087,0.247,0.000138,0.147,0.804,119.993
3azzw8vbVQUYQP4SXajDVN,0.5329999999999999,0.907,7,-2.5,1,0.123,0.023,5.96e-05,0.617,0.512,142.09799999999998
7oy11oZXWxwRYn5DUxk0oW,0.746,0.56,5,-14.789,1,0.0565,0.494,0.0,0.316,0.853,124.68
4g78lI7TkiIXIOZwzflR2U,0.6920000000000001,0.312,7,-11.684,1,0.0375,0.833,0.0,0.0534,0.878,71.816
5nbNdS5SKdpiDZjCBh8W7b,0.728,0.878,11,-6.926,0,0.0564,0.176,0.856,0.61,0.911,126.59
4dSHIPkmOqNMG3pE5O6vPn,0.367,0.8959999999999999,0,-4.668,1,0.0422,0.0179,0.000205,0.356,0.512,148.643
2c32F1jt47FbgVmJXwkDGq,0.56,0.728,6,-4.132,1,0.0361,0.0622,2.14e-06,0.131,0.78,82.12200000000001
1VJ7wyKWyXuhLxCMnk8EMT,0.523,0.652,4,-4.942,1,0.0448,0.166,4.11e-06,0.0978,0.275,157.989
4akqDi0F86Avv9yhujAk9P,0.7240000000000001,0.8759999999999999,11,-5.854,0,0.0873,0.16,0.00278,0.1159999999999999,0.812,92.169
66afTtzrwCnkeUvoZsWqHX,0.4029999999999999,0.926,8,-3.1710000000000003,1,0.0527,0.000372,0.00355,0.0844,0.736,171.06599999999997
5RTeMqtMcVCOukwgiNg11H,0.615,0.56,0,-7.721,1,0.0389,0.442,3.99e-06,0.132,0.502,131.859
0RQubSwJFQaAHxKC5HQfFb,0.476,0.8690000000000001,2,-4.13,1,0.0371,0.0091799999999999,3.44e-05,0.0582,0.613,77.47
3nABlIAhAuI5YdL4EExmvt,0.713,0.911,9,-5.45,1,0.0467,0.00808,0.0,0.131,0.927,134.822
6n7eECmtIZt6TX6wF6vHZe,0.547,0.853,3,-2.49,0,0.0355,0.2,2.98e-06,0.254,0.723,137.561
4YJHaGo3uS2LqLjNz0ubTQ,0.644,0.623,11,-9.209,0,0.0358,0.409,0.015,0.3779999999999999,0.777,91.661
3fxETTPvwxkkpq3Ax2ZbcN,0.6459999999999999,0.7240000000000001,11,-5.382999999999999,1,0.0237,0.0531,0.000588,0.0597,0.3279999999999999,103.394
5sKEMQmbR2QKn3xXs9KVTk,0.26,0.978,8,-3.842,1,0.217,0.0005,0.000107,0.28,0.272,133.10399999999998
1LKGxJ4AVGDXTFBNOe0804,0.504,0.7290000000000001,0,-4.91,1,0.0404,0.0947,8.85e-06,0.114,0.563,77.472
10XGiS6tt8eNJg2HeXVQEJ,0.5379999999999999,0.721,2,-5.974,1,0.0342,0.19,5.73e-05,0.0723,0.3389999999999999,141.969
6VL8CcFIupoA2VBt4GDoGv,0.563,0.299,4,-9.909,1,0.032,0.49,0.0,0.305,0.129,115.147
4gphxUgq0JSFv2BCLhNDiE,0.647,0.5820000000000001,10,-9.538,0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396
0fmsS6mNtTTKjsBTXoh0KN,0.249,0.97,1,-5.879,1,0.121,0.0226,0.13,0.0701,0.26,165.05900000000003
7ydzsqzHWi8djS4baQoWbT,0.342,0.239,10,-15.682,1,0.0394,0.853,2.94e-05,0.0691,0.494,200.639
1SBfo3rRQiP9RnBvgtk0hF,0.62,0.7490000000000001,2,-8.013,1,0.143,0.745,0.000241,0.0432,0.497,106.514
3QrwftqtZ1D3jybjudsxnt,0.685,0.523,2,-10.68,0,0.0313,0.215,3.17e-05,0.0453,0.965,124.571
6NWD6siQErobvmydHcmhCw,0.63,0.292,9,-13.263,1,0.0389,0.243,7.37e-05,0.484,0.765,99.348
6urgMsfVicYs3mGUEcJg0m,0.742,0.601,7,-12.162,1,0.0293,0.0697,1.11e-06,0.1169999999999999,0.974,126.064
4Oiztg8nd9FOrBoSmvSzrB,0.5489999999999999,0.6509999999999999,0,-7.097,1,0.0323,0.583,0.0,0.121,0.368,122.818
2rbsEUWhJoC1fwTFihoOWI,0.5479999999999999,0.72,1,-9.777,0,0.0409,0.0686,0.0002319999999999,0.107,0.4579999999999999,140.966
0ofHAoxe9vBkTCp2UQIavz,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151
5zH710lFSLtkHbMkslLDjR,0.427,0.4589999999999999,9,-12.442,0,0.0332,0.1159999999999999,0.000103,0.132,0.3829999999999999,129.878
0S2cMsSo3KgOQF8QdxgYrk,0.415,0.653,5,-11.787,1,0.054,0.475,0.469,0.301,0.2339999999999999,114.363
6mHOcVtsHLMuesJkswc0GZ,0.625,0.758,5,-6.212999999999999,0,0.0463,0.512,0.00022,0.153,0.695,119.719
0GjzyfE9VVSVVkheoweAGs,0.703,0.58,9,-8.611,0,0.0282,0.461,2.7399999999999995e-05,0.518,0.8959999999999999,119.855
4ewmSyDLQ8Bl3Y6nRQsL7Q,0.634,0.833,9,-5.117,0,0.0323,0.165,4.63e-05,0.162,0.799,129.58700000000002
0Rp4akmfqBTpbDM6EoqtNy,0.685,0.8059999999999999,2,-12.151,1,0.0497,0.233,0.728,0.105,0.31,134.889
2Nz6aF1umHh5Et6I5H581L,0.547,0.82,8,-6.728,1,0.0805,0.261,0.0,0.3,0.933,118.208
67oyFnjJnn78fZP9KjeZx0,0.42,0.6679999999999999,1,-7.35,1,0.0517,0.607,0.016,0.0585,0.3379999999999999,125.391
4RGxUjaCmVtD30pIhtEi7w,0.629,0.677,1,-7.239,1,0.0299,0.122,9.72e-06,0.0962,0.627,132.783
541EP6U9FXMjq1ulE7v3w8,0.726,0.802,5,-10.059,1,0.0302,0.0722,0.0348,0.3389999999999999,0.925,148.208
4BCmdMShfg9uz1WeyXaFae,0.402,0.76,4,-5.332000000000001,1,0.0344,0.148,0.000225,0.128,0.7140000000000001,135.947
6JWlRd8ZFnXhCzg0mi3N5V,0.6459999999999999,0.531,7,-10.785,1,0.0671,0.528,0.0133,0.0836,0.655,172.02
4wumYSGWMGz0EZazVy9sRd,0.612,0.7609999999999999,2,-5.928999999999999,1,0.0283,0.104,0.0002,0.122,0.838,130.707
0Osbam159ngkQww6isBBQJ,0.654,0.506,11,-17.18,0,0.0535,0.6859999999999999,0.0155,0.155,0.831,123.179
0LHzd11GIXVmND7TfQnGiy,0.657,0.7240000000000001,0,-7.465,1,0.0648,0.301,5.54e-06,0.6579999999999999,0.755,131.914
7nCUy2nKoBQQDwT5f2GDQW,0.615,0.537,10,-9.315,1,0.0293,0.4529999999999999,4.32e-06,0.0924,0.349,136.625
7fLCvzXRYVJWbxQ0q55kFN,0.255,0.545,9,-11.364,1,0.0287,0.00905,0.00796,0.0624,0.569,145.57
74QCZPlpayjvQ4yJJFljfQ,0.601,0.593,0,-11.685,1,0.0257,0.181,0.000441,0.121,0.902,97.784
2GAIycsMaDVtMtdvxzR2xI,0.392,0.402,0,-9.961,0,0.0536,0.288,0.0,0.243,0.228,143.88299999999998
2U9v51tNOoLRhwrU6j83uU,0.268,0.4589999999999999,7,-6.948,0,0.0346,0.3779999999999999,0.0,0.119,0.172,64.223
4OKf7CcYuw5H2HptkcKxcP,0.518,0.7609999999999999,0,-7.025,1,0.0452,0.158,0.00765,0.0715,0.5760000000000001,118.738
49Eukh9IsVghsZJoQRmAXi,0.602,0.614,0,-8.105,1,0.0387,0.17,0.0684,0.201,0.544,132.20600000000002
2ZFxZ4QNiciMhvJV2GjKWL,0.63,0.6759999999999999,2,-9.19,1,0.0277,0.0101,5.35e-06,0.0628,0.901,89.663
1wy56SOfUlZ55h9IqSH00g,0.735,0.655,5,-8.674,1,0.0275,0.0888,0.000128,0.0911,0.83,126.705
3mP3rF78g5vC9RthCEXvtV,0.664,0.762,4,-9.516,1,0.0279,0.00725,0.000368,0.083,0.97,141.255
5XE8c07vbpQBUriwybOHtd,0.773,0.5429999999999999,0,-9.97,1,0.0292,0.093,5.63e-06,0.175,0.802,115.997
5tGGKJ8OXHQk9DxX1BABUD,0.5920000000000001,0.831,2,-7.502000000000001,1,0.0358,0.0877,0.602,0.259,0.792,130.194
5kJQrSESEFOEnEaLfiUot1,0.6859999999999999,0.605,9,-8.564,0,0.03,0.0352,0.000239,0.0702,0.64,120.682
5OU2RLatJbkSdqbQy2fMna,0.675,0.5710000000000001,9,-8.984,1,0.0384,0.0585,0.0923,0.11,0.5579999999999999,117.249
0bl3loogtnE6ssdEGb9GCn,0.917,0.649,2,-7.972,1,0.0419,0.131,0.00115,0.0536,0.752,117.626
2A0IRQ2Wq0dCoTfZGWoGkI,0.522,0.892,6,-8.472000000000001,1,0.0515,0.0239,0.0715,0.295,0.939,166.093
5DkORVajfAFyI6PJnFFfng,0.3339999999999999,0.8390000000000001,7,-6.2,1,0.04,0.0127,0.0,0.311,0.504,72.479
2w4EpqGasrz9qdTwocx54t,0.405,0.21,2,-13.214,1,0.0279,0.584,0.0,0.139,0.174,100.577
5IK2FtuC0qmHHam9sWFxUI,0.57,0.5539999999999999,9,-9.732,0,0.0288,0.0548,0.0,0.139,0.372,122.135
7EHmKkyAr6MZv5Y2FdZbXw,0.193,0.5,7,-9.903,1,0.0381,0.108,0.0067,0.332,0.354,207.639
7z85Sqa3JrNebHK8sDtcRG,0.625,0.665,4,-11.681,0,0.0375,0.0786,1.3699999999999998e-05,0.047,0.97,150.275
3vmOEg3JBiNxaz0mHxPSPC,0.812,0.407,9,-8.152000000000001,1,0.0433,0.0338,3.83e-06,0.0555,0.584,103.968
4oE8zFdponjE1mtTi4geXA,0.6629999999999999,0.904,11,-2.656,1,0.033,0.182,0.0052299999999999,0.354,0.695,123.155
5ihS6UUlyQAfmp48eSkxuQ,0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.1169999999999999,0.423,159.375
6XDdmCAuodZfXtEgJcxpS2,0.5379999999999999,0.48,7,-9.863,1,0.0268,0.204,0.0462,0.0955,0.8340000000000001,171.773
30g3R8mv8qyLKv1A0cAFil,0.496,0.586,7,-10.991,1,0.0353,0.182,0.0,0.332,0.899,148.882
45rEbIrmTMmPfmvmDEqdEo,0.6679999999999999,0.89,2,-5.005,0,0.0329,0.45,1.94e-05,0.0545,0.893,133.876
4f1KbnoiixqLu6EEDBwopj,0.728,0.86,2,-6.073,1,0.0351,0.138,0.000287,0.0811,0.7020000000000001,131.05700000000002
4XJyrGQgwFr4nV1UkSp9t9,0.564,0.975,9,-4.113,1,0.0493,0.217,2.06e-06,0.3339999999999999,0.964,150.459
4SXU3lUZ1eb4JWWbkQw43Y,0.6859999999999999,0.632,9,-11.433,1,0.0353,0.0398,2.2e-06,0.0686,0.88,118.965
4MZEZz8MqVgvIMXU6AVP22,0.531,0.948,9,-5.438,1,0.0568,0.006,0.0117,0.6940000000000001,0.498,136.891
6Pa1NQGHUceBVf0ygeC4wa,0.473,0.5660000000000001,4,-6.242000000000001,1,0.0487,0.0451,0.597,0.104,0.4429999999999999,85.925
7ufDF5ePKsnxYgP0DAZoZE,0.657,0.435,10,-15.707,1,0.0552,0.7390000000000001,0.0,0.1669999999999999,0.7709999999999999,135.975
5R0v2GLujsGk37QCkGdvMQ,0.5539999999999999,0.815,1,-12.481,1,0.0409,0.0111,0.0486,0.0511,0.6,90.889
7nfiM8DuaSJ61KaerHchcA,0.472,0.601,5,-12.751,1,0.0569,0.226,0.0101,0.0788,0.578,141.733
5FMlUJ6wd2aN0lkdlRrEtH,0.575,0.909,3,-8.003,1,0.0654,0.0582,0.238,0.0724,0.693,137.335
4uKop5eqeLow56qacdfO1P,0.597,0.487,0,-11.47,0,0.0307,0.462,0.0,0.0915,0.802,75.104
3wlYKN4v231l7qvZFxYFeo,0.583,0.916,2,-6.956,1,0.0354,0.0269,1.61e-06,0.928,0.605,132.261
10pcZvQ4QTKeHRvTUAeHVD,0.6809999999999999,0.5539999999999999,4,-10.333,1,0.0343,0.476,0.0,0.1669999999999999,0.933,129.58700000000002
62leJoS03BiNzdoQmb9ByN,0.669,0.7070000000000001,0,-13.66,0,0.0478,0.347,0.000716,0.0997,0.8059999999999999,124.335
1DzQvaFztN7CnbqcXOO5k0,0.782,0.8079999999999999,2,-8.374,1,0.0291,0.0298,0.0,0.161,0.971,104.983
7kigmgx2tJJsZHKaa2QC0w,0.815,0.6759999999999999,0,-9.68,1,0.047,0.0825,0.662,0.0508,0.991,139.764
08onVqQ8YicJ98Ycm1qoLf,0.855,0.8029999999999999,4,-5.849,0,0.0316,0.342,0.00732,0.0841,0.962,114.867
4rcHWl68ai6KvpXlc8vbnE,0.306,0.722,0,-5.962999999999999,1,0.034,0.0519,0.0,0.1169999999999999,0.41,174.732
16x9viSmRS3PII71Pdeowc,0.204,0.8959999999999999,0,-5.931,1,0.049,0.00266,0.0,0.152,0.653,90.6
1PUwqWUz1Zz345y1s9YRv1,0.614,0.789,9,-10.241,1,0.0342,0.0342,0.00132,0.114,0.899,113.701
57ebBLITHpRgRKGrlbxMZS,0.2019999999999999,0.644,11,-5.212000000000001,1,0.0324,0.0979,0.0,0.109,0.252,85.04
4hWUOIDHda9XOb1zDchftP,0.799,0.4039999999999999,11,-13.597,0,0.0461,0.11,0.0,0.387,0.893,131.012
60F6ntlU0uSzgChmyQyVJP,0.446,0.598,2,-11.264,0,0.0363,0.0112,0.0,0.057,0.778,124.251
0S6bnMvhuqWG3ZDJuc5rGF,0.4679999999999999,0.97,9,-4.855,1,0.0395,0.0001419999999999,0.59,0.677,0.7020000000000001,169.91099999999997
5AzpZ5ADn1AFPxcEBd2Ugf,0.758,0.805,0,-4.243,1,0.0279,0.211,1.53e-05,0.0982,0.961,116.543
300zfRaCgTmEm5Eqe3HqZZ,0.779,0.7170000000000001,6,-9.7,0,0.0335,0.0125,0.0536,0.355,0.789,115.384
0hKF8N8aflF1uDzEEnPr2j,0.6829999999999999,0.7509999999999999,5,-10.184,1,0.0346,0.0681,8.36e-06,0.248,0.841,103.036
3zECldeBYO8lj8QZlUB2Be,0.467,0.8270000000000001,9,-6.858,1,0.0967,0.263,0.778,0.1939999999999999,0.562,146.045
2JEiLgAJl2jRakXjgAyATX,0.504,0.7190000000000001,1,-9.155,0,0.0431,0.00878,0.00149,0.075,0.177,102.144
2ZOTtG7v1OrSNs6EINIGb4,0.465,0.865,11,-9.573,0,0.098,0.018,0.00135,0.0769,0.677,117.528
3Cx4yrFaX8CeHwBMReOWXI,0.7120000000000001,0.967,7,-5.206,1,0.047,0.0771,0.0,0.356,0.895,145.024
5zA8vzDGqPl2AzZkEYQGKh,0.701,0.943,4,-2.986,1,0.0456,0.0747,0.0,0.601,0.7909999999999999,128.99200000000002
2xabqm0YNQCTcPteQjJ22K,0.579,0.872,0,-6.126,1,0.159,0.159,0.0,0.0935,0.7609999999999999,76.214
5KRRcT67VNIZUygEbMoIC1,0.768,0.7440000000000001,8,-11.267,1,0.0338,0.0218,0.7120000000000001,0.063,0.963,127.036
27BiHcQDEkxVn69zy1t3Es,0.51,0.926,4,-4.073,0,0.0613,0.0036799999999999,0.0365,0.1369999999999999,0.6,137.374
15rjQH7nTcTomKwfVMd4xl,0.597,0.812,5,-12.062,1,0.0315,0.0219,0.00106,0.102,0.823,135.68
7Dm3dV3WPNdTgxoNY7YFnc,0.522,0.755,9,-6.95,1,0.0524,0.0517,6.63e-05,0.0781,0.637,151.796
07GvNcU1WdyZJq3XxP0kZa,0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.8029999999999999,135.44799999999998
5uw9UIOXj6R8pOwXte8F5h,0.63,0.688,2,-9.816,1,0.0266,0.124,4.78e-05,0.158,0.893,124.825
19Ym5Sg0YyOCa6ao21bdoG,0.622,0.54,5,-13.99,1,0.0261,0.017,0.00771,0.265,0.847,130.879
6i8ecOsx4J2Px1maiqzqoG,0.69,0.54,4,-10.515999999999998,1,0.0317,0.218,0.00657,0.115,0.764,114.846
4bEb3KE4mSKlTFjtWJQBqO,0.6709999999999999,0.71,9,-7.724,1,0.0356,0.0393,1.12e-05,0.0387,0.8340000000000001,118.745
36xEjbl8DtevPJgw6i9IuY,0.499,0.802,7,-4.537,1,0.0547,0.0136,1.56e-06,0.128,0.504,107.705
2LbkpJUH052AvFcNIgjHTO,0.742,0.743,10,-6.292999999999999,0,0.0508,0.00935,0.0,0.22,0.485,135.012
4RvWPyQ5RL0ao9LPZeSouE,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067
2olVm1lHicpveMAo4AUDRB,0.768,0.8290000000000001,5,-5.109,1,0.0313,0.0964,2.92e-05,0.0969999999999999,0.962,118.773
5cOM0fTHceCkJVwuyHdMnk,0.816,0.7909999999999999,4,-4.21,1,0.0372,0.0353,0.000345,0.17,0.963,128.52100000000002
5ZpDiWqCG93McsnuHu9uCR,0.779,0.742,5,-8.533999999999999,1,0.0368,0.0463,5.56e-05,0.157,0.286,100.2
6t1FIJlZWTQfIZhsGjaulM,0.675,0.61,1,-13.811,1,0.085,0.0852,0.0188,0.159,0.344,131.037
4GDmAT5ZZyHdBo32UYDIvM,0.518,0.51,0,-8.057,0,0.0352,0.476,0.0,0.292,0.6509999999999999,144.543
2GVYPY8Sv7U7cJkDFu3Ft1,0.8540000000000001,0.957,8,-6.07,1,0.0705,0.156,0.622,0.308,0.628,118.185
7ptv3yXdBWwzO7rVA62rwy,0.441,0.97,1,-2.1,0,0.0708,0.192,1.68e-06,0.312,0.5,128.289
5ChkMS8OtdzJeqyybCc9R5,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046
7gXdAqJLCa5aYUeLVxosOz,0.486,0.747,6,-7.247999999999999,1,0.0407,0.0203,0.00607,0.0992,0.368,132.29
5lWFrW5T3JtxVCLDb7etPu,0.787,0.889,8,-3.786,1,0.0397,0.00462,0.423,0.0665,0.3939999999999999,114.091
70Z9t1qhytWtG4cCmmi7mU,0.504,0.911,2,-2.97,1,0.0738,0.00512,0.0123,0.355,0.6709999999999999,106.244
69QHm3pustz01CJRwdo20z,0.389,0.873,4,-4.768,0,0.0475,0.00532,0.0055,0.273,0.303,106.767
05RgAMGypEvqhNs5hPCbMS,0.527,0.978,8,-5.436,1,0.109,0.00124,4.75e-05,0.0744,0.4629999999999999,141.16899999999998
6gQUbFwwdYXlKdmqRoWKJe,0.54,0.982,4,-2.962,0,0.0458,0.435,3.37e-05,0.0457,0.91,126.294
72hcFp4tYkd3dbNA9dZ3Pv,0.555,0.973,9,-3.804,1,0.035,0.048,0.0,0.0853,0.805,118.642
1jF5Id0OPFU1Mae8BEUF5u,0.536,0.72,7,-11.277,0,0.0436,0.00202,0.000127,0.357,0.633,117.367
6iX1f3r7oUJnMbGgQ2gx1j,0.584,0.708,5,-10.039,1,0.0593,0.0264,0.00364,0.1119999999999999,0.564,137.657
2jz6rWGqVCYsymwxGoaON4,0.546,0.901,5,-6.729,1,0.0685,0.0422,4.48e-05,0.292,0.4589999999999999,90.591
02Y5MRZD7AsElSRxsQtQzw,0.511,0.857,0,-7.54,1,0.0402,0.0818,0.0,0.473,0.722,121.516
0C80GCp0mMuBzLf3EAXqxv,0.457,0.904,2,-5.303,1,0.0747,0.000239,0.0879,0.396,0.48,141.03799999999998
6fybp4N6eW3bsFAvARxyVe,0.518,0.938,8,-5.964,0,0.0416,0.021,0.000305,0.288,0.71,139.138
0s6e7ZafqOAUBDoQYGmxrc,0.79,0.653,1,-11.511,1,0.0397,0.00717,0.0,0.0386,0.94,99.826
2APxH5XbOLDTmW9X5yi6Hw,0.455,0.758,0,-11.361,1,0.0454,0.223,2.51e-06,0.0986,0.54,141.304
0c1gHntWjKD7QShC8s99sq,0.39,0.649,2,-5.162999999999999,1,0.0345,0.172,0.0,0.216,0.144,121.16
11hrac0abM5C78XGjnxsNx,0.4639999999999999,0.94,0,-8.06,1,0.0457,0.000184,0.11,0.988,0.346,146.595
7pN5EnbsRXnuYlsTHPzj6J,0.452,0.604,2,-8.238999999999999,0,0.0315,0.0146,0.00763,0.18,0.556,106.045
0X1sqQ652p1sceKM2nJlIJ,0.475,0.899,9,-4.321000000000001,0,0.0637,0.00375,1.91e-05,0.14,0.603,152.445
4RS9PmtHQe7I0o5fEeweOY,0.5479999999999999,0.843,8,-7.32,1,0.0597,0.0373,1.26e-06,0.0536,0.7190000000000001,129.661
07q0QVgO56EorrSGHC48y3,0.768,0.852,4,-6.215,1,0.038,0.213,7.45e-05,0.0723,0.867,128.374
4igIYHF3B5VBxEafHauVo3,0.337,0.684,2,-7.673999999999999,1,0.0495,0.0319,6.57e-06,0.342,0.4039999999999999,88.772
4ZpXHlV2vQVfPXUvbDSZ92,0.345,0.531,0,-12.708,1,0.0305,0.00642,7.28e-06,0.14,0.49,176.30200000000002
7nemcVsXVFZF01iqpIIo2Y,0.456,0.863,3,-3.551,1,0.0894,0.133,0.0545,0.0553,0.532,135.966
0TaT50ZZxT4ytZxuqkE3A9,0.531,0.626,0,-13.371,1,0.0452,0.0606,0.0,0.0767,0.746,88.236
4f3RDq9nYPBeR1yMSgnmBm,0.519,0.833,6,-6.947,0,0.0496,0.00572,4.33e-06,0.104,0.532,138.225
2AmEv442DGwSxMGZ9XEvBA,0.706,0.785,11,-7.666,0,0.0409999999999999,0.00802,0.0319,0.195,0.636,105.893
5wTM2Bm8phDwHAuOsfBwhU,0.22,0.708,7,-9.051,1,0.035,0.00292,0.0267,0.102,0.4529999999999999,66.214
35E2eKIEXXnP5q9L51iOAk,0.568,0.8290000000000001,7,-7.066,1,0.0303,0.218,0.00418,0.0976,0.79,124.201
14g6foD6sxO1qgkDKuPgWv,0.647,0.69,6,-8.657,0,0.0454,0.0224,0.0,0.147,0.682,117.514
6mcxQ1Y3uQRU0IHsvdNLH1,0.518,0.436,4,-14.134,1,0.0349,0.0157,0.000621,0.079,0.27,80.88
2fXKyAyPrEa24c6PJyqznF,0.314,0.797,0,-9.026,1,0.038,0.0057,5.59e-05,0.0718,0.569,145.393
4W4wYHtsrgDiivRASVOINL,0.715,0.8170000000000001,5,-6.227,0,0.0532,0.0325,1.61e-06,0.851,0.871,133.858
5QLHGv0DfpeXLNFo7SFEy1,0.765,0.7879999999999999,3,-9.896,1,0.0332,0.0166,0.588,0.0513,0.964,126.879
48mJX8glOrQkrSdVBjc0Wb,0.623,0.622,2,-12.255,1,0.0412,0.00168,0.181,0.3429999999999999,0.319,125.166
0i19MAZbyn8uTir7FprXId,0.3989999999999999,0.467,5,-11.763,1,0.0284,0.303,0.0186,0.124,0.525,75.601
28c4nfBHdb3xviamRCEsIe,0.34,0.804,0,-8.355,1,0.0516,0.00331,0.0191,0.0727,0.8540000000000001,131.5
4R7kumtHnf5SsKyPYrVO5r,0.628,0.455,7,-12.436,1,0.0427,0.141,0.693,0.135,0.858,102.09
1i6N76fftMZhijOzFQ5ZtL,0.721,0.521,2,-8.123,1,0.0612,0.0707,0.00552,0.127,0.942,123.118
7c1Dar0pIAW7w5TzaGjt9t,0.402,0.597,2,-9.258,1,0.0327,0.0385,2.09e-06,0.109,0.496,81.806
57iDDD9N9tTWe75x6qhStw,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176
0kA5scXMiaO5Ms2GQ4pRWa,0.529,0.989,2,-4.5,1,0.042,0.00126,0.00148,0.0567,0.669,142.29
31Tp5iKrVUayn65qhg06nE,0.3329999999999999,0.28,1,-12.87,1,0.032,0.427,1.88e-06,0.13,0.276,130.876
6ZAwEE4kTdtvyE66iRhFxR,0.59,0.851,4,-11.754,1,0.0297,0.0174,0.0975,0.154,0.968,146.213
77XlfkvXtMwppbEU5sku97,0.4429999999999999,0.797,11,-5.329,0,0.0351,0.0526,0.0,0.0997,0.521,123.428
3NYCaxkggl0Hh8vQptSUvV,0.5589999999999999,0.764,2,-7.058,0,0.0348,0.00441,0.0299,0.0807,0.932,143.319
79MMMdYL00iwKVHBSAUkLY,0.523,0.941,4,-4.444,0,0.0377,0.0878,0.148,0.106,0.145,120.67
4QlzkaRHtU8gAdwqjWmO8n,0.526,0.763,0,-12.663,0,0.0341,0.00126,6.75e-05,0.359,0.514,136.205
29SRvYOKbMLOZeOubNGtLb,0.8740000000000001,0.318,3,-6.869,1,0.0454,0.0353,1.6899999999999997e-05,0.217,0.919,116.117
2VmyLy2HQlkevZYboXHM5O,0.222,0.81,0,-6.189,1,0.0399,0.000188,0.0181,0.084,0.266,96.302
0WQiDwKJclirSYG9v5tayI,0.523,0.769,4,-5.855,1,0.0269,0.04,0.0,0.136,0.8759999999999999,136.162
1IsGA5ceSC4a5nxgAEYnQd,0.511,0.8270000000000001,1,-4.55,0,0.0323,3.77e-05,0.00103,0.208,0.486,121.459
0a4agFmqHXxcZl1nho1BxM,0.6940000000000001,0.5770000000000001,4,-14.63,1,0.0308,0.015,0.00836,0.0853,0.845,114.478
6HZ67VImxqr8aMBEEhblzf,0.546,0.578,2,-8.745,1,0.0406,0.0114,6.54e-05,0.0692,0.8190000000000001,128.037
6UGpcXcENaUqQKPc6oqOe4,0.484,0.262,7,-13.286,1,0.0263,0.978,5.99e-05,0.1169999999999999,0.332,98.516
2CdS3DRqWR5LAhy4hM5X9W,0.457,0.909,0,-9.451,1,0.0317,0.0016,0.000276,0.135,0.755,115.998
37EJtTS7jT5WUyXGZzrwnI,0.491,0.942,7,-5.332999999999999,1,0.132,0.156,0.0,0.367,0.387,100.446
09QZAEmdbq28OaNyqTOEvY,0.424,0.632,9,-7.242999999999999,1,0.0922,0.021,0.0117,0.0545,0.356,97.694
6PNvv1dmDbOWrAYwEcuKBX,0.595,0.804,7,-7.911,0,0.0326,0.0129,1.97e-05,0.299,0.586,89.846
3tRv4ZYZimrL27flnjgeR6,0.478,0.923,10,-7.547000000000001,1,0.0569,2.7e-05,0.7190000000000001,0.325,0.165,133.134
5kz9GDBTX846OXwqWoyKzF,0.5870000000000001,0.994,2,-5.61,1,0.045,0.155,0.0734,0.0319,0.481,151.941
3pRaLNL3b8x5uBOcsgvdqM,0.3229999999999999,0.136,0,-10.33,1,0.0318,0.931,0.00119,0.176,0.0828,96.88
0EqtsCvcDjEz6svFsaV5HN,0.616,0.346,10,-10.438,1,0.0304,0.604,0.00232,0.0914,0.344,143.351
1300POeOaj8qho30FRHjgf,0.631,0.638,7,-8.958,1,0.0274,0.4,0.000516,0.216,0.812,133.739
3ZpQiJ78LKINrW9SQTgbXd,0.82,0.528,9,-11.179,1,0.0321,0.111,0.0186,0.257,0.931,120.091
407ltk0BtcZI8kgu0HH4Yj,0.484,0.0874,0,-17.796,1,0.0394,0.894,0.154,0.11,0.2189999999999999,94.163
5YSI1311X8t31PBjkBG4CZ,0.481,0.392,1,-11.380999999999998,1,0.0312,0.366,0.0452,0.124,0.52,124.572
4o7ZPI2fmEi3piRe0Hrfpy,0.471,0.797,6,-8.407,0,0.0389,0.000179,6.49e-06,0.299,0.497,152.903
1JSTJqkT5qHq8MDJnJbRE1,0.82,0.452,1,-9.796,1,0.0348,0.5429999999999999,0.00294,0.0714,0.74,117.401
7aQjPecQdIuNd1sz3KCDhD,0.7040000000000001,0.636,9,-6.029,1,0.0252,0.0344,0.0,0.35,0.89,111.845
5PntSbMHC1ud6Vvl8x56qd,0.654,0.611,2,-10.45,1,0.119,0.0337,0.000178,0.405,0.7859999999999999,85.387
